"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Jordan","JOR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japan","JPN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","73.8132175702056","78.9148554471275","71.5626368177284","77.4826058497301","80.8745933405768","82.8992119815914","106.282562562577","111.954936712326","118.661528562937","108.779969859726","97.3048473970865","103.904070944324","106.957791715934","125.220755705045","133.123461467635","135.363242100624","113.720934247027","106.94745727457","106.961626051649","118.838914356908","125.432447088908","111.75130169078","104.156550424106","105.048293816837","106.086472480624","99.4667762634209","90.0574901240058","82.4737745548799","88.6136371211017","99.5561141147418","100","101.129963038248","99.8919980567639","79.6342963081492","74.5743131678846","69.415959774996","78.8397549031622","75.0319044793357","74.3831382299535","76.5302780498477","77.246657947434",
"Kazakhstan","KAZ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","102.180592628775","101.708080232431","105.073968024004","107.926929423373","109.096114499536","111.174843059229","110.773314234546","106.897159862197","100.335133471429","95.0938712587112","97.946691726031","94.2027383526393","93.7136221093406","92.3713534791805","94.8491061765162","94.4386887518715","92.4397055663115","92.5334764886488","99.7003994094836","102.76042214779","104.795769021912","106.447654872585","107.678608698532","107.153600960577","102.856870862775","98.4810625040045","96.0206892228329","100.087851787621","98.6823469933005","97.4732416705977","101.709400225751","100","100.383223450913","101.043787960948","100.42271471451","99.6951355721215","102.297395417718","102.461629587709","100.981960797418","96.9634779383791","96.6438361242938","93.8117007701304",
"Korea, Rep.","KOR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.768379854657","140.826673222792","131.487140039325","131.40841023182","136.2948103231","152.758103213458","164.434675899866","146.648590930065","97.8944540760345","99.2886734224423","104.731874049234","98.4697960897989","104.445545761637","103.107437902751","107.241596043051","127.016608287105","136.102000482705","137.145083537877","108.142013860495","91.6140551661275","100","97.4912633307287","105.126924330441","119.027005501156","134.523649704365","142.05347234296","139.054047603938","143.074040466175","152.968974998911","147.597494141957","137.12512199764",
"Kuwait","KWT","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","98.6244890685617","100.265318799141","110.045027949825","112.881689695911","114.680256129591","119.28070778839","116.261877653274","109.280147522654","107.221516784312","101.661086412234","104.090192453606","99.2903989780339","100.63631240609","101.238934118413","105.039769226128","104.761424163266","103.759645846287","103.110759528478","102.384370019734","104.974469448408","105.944260683717","111.615253229438","116.776667562874","113.432289706143","108.156289578993","102.956803796543","101.645959486737","101.377282382873","97.9256283443695","97.3631823760083","99.9013095752847","100","97.3890482866034","100.186289687337","100.581972532203","102.895669527529","106.879960272483","105.005120859112","103.260253640819","102.614829295355","103.270461059412","99.7289744501794",
"Latin America & Caribbean","LCN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","204.13999713138","199.712170872238","195.319378234676","205.56666419183","203.317073874108","195.563901546998","194.021088322289","187.343064911691","184.965499481314","185.438542411133","180.975821592623","193.211256377817","207.275002389794","206.846021819215","197.285733485033","197.653787655564","178.848934000676","179.134044795704","164.496135321","148.601973652045","142.939785755832","123.419391439593","56.6146940672419","81.3109660288187","94.1745951136748","95.3842338258393","93.8860352701515","92.6136565102156","85.849486139687","90.5349015803709","100","99.6507984165019","95.3931324095316","85.5991479652344","80.1566223931683","76.3304476015626","71.4524921553155","78.8898361747079","80.5492886109038","78.3014817943014","72.5359490477347",
"Late-demographic dividend","LTE","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","110.385466473673","107.796349949009","104.937206069768","98.7239482716685","98.8589110271959","99.3631172415938","99.8400452643722","100.548511505572","100.39555512665","99.7398686687423","99.5119602463341","101.052739916154","100.660065780876","101.004773330313","101.221778712091","102.143975608814","104.048509166974","100.859108583748","96.3863667293617","96.0726502408296","94.9901176225134","93.158654387883","93.6777645395994","94.8417037330606","98.3516881584001","99.4175552361313","99.2555330419789","99.7948113899053","100.715064024491","101.806312196738","102.630869920813","100","100.647125577892","98.7991596372998","100.552501188987","100.779247739922","97.0891555652317","98.1015070445509","98.917268833691","100.333557563109","99.5904002354244","100.863459127523",
"Latvia","LVA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7903141317851","68.3328414914686","70.8937293182935","69.8420352976925","76.0880730786073","80.1412886043863","88.6018490003644","93.6563766124374","91.5400775260254","89.1187481597158","85.0179988506842","85.7523261926012","83.9366306755208","86.4114320687312","92.79853236078","102.211174061599","108.001525316158","100","102.070929547899","98.8047015832106","98.4799063116223","99.8440342918079","98.2853499367464","99.5077940745145","99.9307451899128","102.831593269427","102.84363045277","104.219627866956",
"Macao SAR, China","MAC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.684949179553","103.265131790938","98.3334327116527","99.3290101485618","99.8295758290709","102.620920891679","105.892684787958","109.332767574329","109.716625372509","109.345997700379","112.260336027617","112.257989941763","114.855198937936","110.208339575425","109.709743925088","108.885319186394","106.981348189855","104.04158349227","104.528752061797","103.606092594123","103.345542873021","104.813588017171","100","97.502133459375","95.3901772052973","96.9678132655151","97.0439056193517","96.799887978566","98.8510678694696","98.4647655924247","99.2900437270879","100.020413924235","100.621447643837",
"Monaco","MCO","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2683107162919","74.3956645953253","73.6274994320395","84.8059394084218","82.3791792552654","62.8393021157385","73.1147528953195","75.7864055602459","71.6785431664338","67.8453699954297","77.677753328445","79.2857890865042","81.4502733381813","87.7590072476008","104.083426603366","106.729643997159","100","104.966554301424","110.085605677712","106.752967792187","102.634866265104","99.1253535012097","101.491941011542","112.115537484646","122.361172429594","124.942081001321","131.562576081963",
"Madagascar","MDG","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","120.85143232855","137.50776035009","98.7240868274577","87.0018903597488","101.904502170169","104.748037192181","73.1585913706737","67.4065901436369","83.6491491106588","89.7696317196513","91.8591124810365","100.719894230946","108.902735898745","117.113215943421","112.336548384941","75.4819595489583","84.7688186583156","97.5975024831184","98.3730062937246","106.774540361403","115.541804142144","123.018687807083","123.051147828405","110.191300278166","105.976633312901","109.804734164058","109.900646182407","108.373160075911","106.074342418346","92.782553943824","100","99.796145223572","96.6250566953835","102.270855552318","101.244921124279","90.7539707256303","79.0313300037167","80.878743932532","80.9954330837957","83.6917870904742","77.3540375153203",
"Marshall Islands","MHL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.770832889737","123.936731814374","136.761786528644","126.282979304224","109.947723202389","102.075572806881","102.865491474256","105.447485562102","103.046657169258","102.566711490324","104.487190566888","102.971766190282","100.077892927401","99.8929482985698","99.6265519813019","103.880894458613","103.683757574418","100","100.818757961236","100.0249093579","102.226265852353","101.703603085035","98.058160975408","98.2997904296178","98.6239186605474","99.7988697170284","98.3432970559399","99.5051453152896",
"Mali","MLI","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","102.813645837457","108.30082446185","117.519421831036","121.476711957817","118.316756857909","116.757385906165","113.226600616333","107.161045380143","103.763345160265","103.3633933992","101.06820635919","97.342160359061","95.0298380459534","91.4371601423","86.3635973288988","87.8463974534257","89.299988709238","88.8700688996644","89.8812533662004","94.3726499262927","92.4894440255569","90.4201038329886","91.4232571141966","93.8358734797987","98.8863231966919","102.787175081623","101.58723579819","102.166471675223","103.688211658398","105.328272009282","106.296826426138","100","99.7326518069485","95.2453202593376","97.1515276079946","96.616879419512","89.8660410731236","91.4243754687987","92.438644881334","93.830545896449","92.2470049727899","93.4643123165885",
"Myanmar","MMR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","200.311395337092","205.067197609648","197.924001543688","202.215766261071","214.592329751645","203.964402767818","182.538941574341","164.827696063943","180.232443468251","187.717397520628","186.885410656997","197.998633214938","181.608297186908","185.247537339533","131.39596378161","115.270283047448","166.351330925072","173.183016311873","129.09659810016","129.748312796691","134.282384628847","145.143643681604","158.323362119124","110.664627323261","98.7372120476532","100.551560979014","97.1578339232451","95.1467834233162","97.9668367201876","107.240156463228","100","96.7503447596038","78.5297806289601","65.3064949453057","70.5810978141235","79.5694763113586","68.3472453638631","71.3249332888563","76.7549672198221","86.3016337000635","92.8685014768764",
"Malaysia","MYS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","164.041606232965","158.155731192518","158.929055512753","168.989734197398","176.957644449485","183.86187798601","174.717048709024","146.687730376169","139.046669852153","126.414863312808","124.253004523","119.089736145049","115.670941367603","123.373952598897","124.09642805649","120.18086549838","120.403819364636","124.875892172263","120.682216255926","96.3829849973141","97.2481016881622","98.5050814762933","103.332537000275","103.459230463289","97.8723423488741","93.4743314102143","93.2991501009951","96.2866096519017","98.0784898465174","97.7933494943504","94.9394106487013","100","99.827495280675","99.5232189112349","98.9907588193046","97.9412861039798","89.6124679799638","86.5588806688994","85.1323919123598","88.6564198424823","87.4769971834499","84.3350514140464",
"North America","NAC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","288.369742152887","320.811129116015","329.011177709385","389.429612030951","536.948779106749","482.732689506665","263.7004471899","84.0033981911936","85.3246464525454","76.3193363839836","71.0214273350414","60.0675312237993","49.7499084177288","54.4118595697415","100.585823121928","160.096464268282","207.50097393781","236.028672285404","273.011017908114","69.1971600490358","70.1632856954221","78.1822271556711","78.4165294847052","73.6699268445213","75.3245515935812","86.2761984775766","91.4494239942225","90.533980265778","99.566629759678","92.6580192937915","100","100.519146361078","110.518739257461","117.401409630918","124.457428386978","119.09385069745","110.218808010231","100.798692459374","109.129847135429","123.065747650394","117.453960879449",
"Nicaragua","NIC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","317.752773378364","2834.96876227027","35.7661943282905","18.7336096804473","59.7494714821005","109.958145117966","126.581062633043","127.784361241268","120.230096461178","109.885006154094","107.739938934728","105.20296010804","107.166453086153","111.430237568544","109.903266227487","110.273303846381","107.652251462843","100.711097094144","96.9587872063113","95.8455577852564","96.1491778270632","94.2125258867878","97.815128708452","106.945857795974","100","95.8824172775394","97.4308284947539","97.2273250604038","97.3232306397553","101.992670471585","102.104170000254","98.3354748939042","95.5752676782274","95.541463898561","95.7255629079313",
"Netherlands","NLD","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","111.207727641893","107.401097924514","99.682512367971","102.703423474006","101.280372461067","97.8576355393248","95.6430367191197","101.014247323484","102.950044020204","101.036192777741","97.2413478515872","99.3416620868422","96.9377195806152","98.5727276254551","100.10792229477","100.84393927399","105.173805107519","102.786583500607","97.0641882974031","98.5741645891189","97.3906046364017","92.5818261536202","95.0817181496116","98.3586367456702","104.341781196977","105.304098611501","103.801093424496","102.433500542398","103.142186790512","103.659084267866","105.120591185937","100","99.4101062709845","96.6916571091586","99.7320531824021","100.228823395371","95.5940490285108","96.8035283122761","97.4892190045447","99.3980636526549","99.3079263905572","101.252680759595",
"Norway","NOR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","93.1344457957347","94.5588657640941","98.1220425471102","102.282174516738","101.454242291019","99.8677490791476","98.7806739413554","97.3300590092282","99.325684744715","102.134595323107","101.665092899577","100.914353681043","97.2178559504968","97.3385454427079","93.5701489035309","91.3875239234238","94.0964337516957","93.554664457352","94.1952362243315","91.9028511570709","91.4795735052563","89.4410109792205","92.5688067983238","100.455547862393","99.9532533175285","95.808210346678","99.0235786592822","98.735504320541","98.9106884614498","99.0521172952921","96.5465046759859","100","100.386359336759","99.6010803879907","98.0986449484968","93.1901155356579","84.3100685680567","84.8265626909456","85.6461994324803","86.0614493424226","83.7447315870977","78.2003664486804",
"Nepal","NPL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","85.2664485306909","84.5166212902342","85.8910873709194","88.4174774543304","85.283519048914","79.1488217626043","80.6665164439764","81.5644217117923","94.2394983012804","101.117574747975","96.1872757110882","93.5884806883903","89.0067189607657","79.7911430369399","82.5876573304553","87.9800098011637","93.1770622190158","99.2466261051443","101.323684719292","88.6418888624116","84.8003833564957","77.0183946595075","75.5946073400348","82.5469344172579","93.7972371867763","100.252829530824","105.746539709641","98.0802425865772","104.914862832667","97.4890534418221","91.3420593786401","100","104.190241879994","107.705513670512","109.979367092934","112.873989432033","104.977026108442","105.855785852047","107.377207402066","102.868923507813","101.350343426497","100.569571460635",
"OECD members","OED","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","209.303742712753","237.501042544796","217.544168403411","210.096824829368","214.563105327596","200.437818772787","165.465739346622","146.341929241276","142.512495283964","133.718457529188","126.583279940909","123.864655242749","121.587432944633","119.993269858761","119.168869595644","118.467455051604","115.285385073306","116.947121546245","118.730640532421","109.806282752968","107.894840838416","98.0654127893872","101.608589530008","98.8279293328605","98.0257439384172","100.98085791565","103.789408654594","102.330765685172","97.3885152253749","96.4861321846381","100","102.432217932019","103.806376958445","100.724801507487","107.435338780448","115.642904645086","119.344475698883","121.454650922119","107.080164811225","97.2219993085566","97.59788431792",
"Panama","PAN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Philippines","PHL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","116.980527672699","123.207016197704","127.449663228721","132.27212952851","111.204822266329","109.968155599244","120.400082184284","94.3184479465489","87.043432693247","88.7978336635928","95.3546212126405","90.6322015919959","90.7613976701022","100.315572832551","98.7554795090799","107.077068618807","108.748069031115","115.996662900089","114.41514177941","95.4745654627857","100.363821319562","91.5997241983946","86.4334464081123","86.7375580442135","79.3946833279334","76.0150858401065","80.0342603821972","88.215153530033","95.3265990200822","97.7638232070568","96.0113014565223","100","100.217741328108","104.763096027242","107.580830779825","106.290876122398","111.464746435156","108.255255585742","103.386393693979","100.478985248559","105.392069220918","111.548130306728",
"Palau","PLW","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","133.187710026119","136.542708035627","134.260219588226","130.071040211243","131.055998985782","125.990285533189","119.082950431469","117.612548621699","116.591768274557","119.834839763999","107.624233434274","111.054386706254","110.871155798083","115.668123388167","109.984578919484","93.3830237180553","99.9829904472675","100.506503179689","88.2560906092231","80.0330062537845","87.8591726529836","82.1788158039472","76.7671620667973","85.0731198232488","87.8842074973194","88.5828639014268","88.8658960430812","84.2599512658414","94.8275114401213","102.042362651073","100","109.069895831799","128.263191125403","126.968375308366","122.741937456866","127.935308026996","121.158170423721","122.332251052524","120.852312199018","124.765819822848","127.37777542356",
"Poland","POL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.9731605667541","61.5372811212436","65.6049855324663","66.953610977521","72.3754863140848","78.555612128051","80.8921632407468","86.0644463018488","83.3148962951819","91.6631023981334","103.150584716761","98.8309739129767","88.4231279203203","87.4838082926161","97.2131409199042","99.1269923531659","102.518110884052","111.828334621405","94.857696936353","100","98.4259978980919","95.6803150042197","96.2587649310719","96.859285686491","92.6141182714811","88.8585608419193","91.8356330061273","93.3721442867817","92.1870384826469","92.8084986900867",
"Pre-demographic dividend","PRE","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","75.7738328281961","76.4867195926275","80.2584812038072","79.0596183238766","72.7706622890323","73.6649677409044","74.4361066777214","74.1043172749357","73.2774148342733","74.4970077876035","78.07926685389","83.2808300193682","89.1963165703075","97.1553677292817","94.55542495533","93.5364602885273","96.413104720017","97.1946777863198","95.5437285799114","95.9344968754749","95.4246019005877","93.1344153897756","95.3856305369213","97.7881638566692","102.20070657906","103.221823416254","102.420096389485","102.993997519996","103.936157890967","103.956403447823","103.035375818567","100","100.808167428084","99.277971501352","99.2754312415765","98.4670057915729","95.4227433596221","96.722446337478","96.8084285474821","97.8028670324311","96.2731410769802","97.0993951961224",
